neutro,otimismo,aprovação,aborrecimento,realização,desaprovação,desejo,decepção,admiração,zelo,diversão,confusão,raiva,nojo,alegria,entusiasmo,curiosidade,alívio,surpresa,tristeza,constrangimento,orgulho,nervosismo,medo,amor,gratidão,luto,remorso
0.1298669427633285,0.0034184688702225,0.0041633448563516,0.0024530058726668,0.002859617350623,0.0015756983775645,0.0022665853612124,0.0013889181427657,0.002241812646389,0.0016026176745072,0.0017643678002059,0.0723731219768524,0.0012081887107342,0.0006210275460034,0.0010903032962232,0.0023408909328281,0.7564409375190735,0.0005084493895992,0.0042502512224018,0.0007174803758971,0.0007746061310172,0.0007716410909779,0.0005349802086129,0.0008575638057664,0.0007979233632795,0.0012822775170207,0.0011350378626957,0.0006940171588212
0.3308548927307129,0.0107405679300427,0.2598403990268707,0.0272349696606397,0.2049103528261184,0.0351749062538147,0.0018095960840582,0.023067632690072,0.0071453163400292,0.0021573293488472,0.0044755418784916,0.050428319722414,0.0025048274546861,0.0033897426910698,0.0022794026881456,0.001294432207942,0.0020557551179081,0.0047973492182791,0.0052138338796794,0.0034070408437401,0.0033848502207547,0.0025362321175634,0.0012839718256145,0.0017870891606435,0.0012061557499691,0.0026690715458244,0.002259679371491,0.0020907400175929
0.1272014826536178,0.0019597336649894,0.0068883914500474,0.1777660846710205,0.004532425198704,0.012579490430653,0.0030201761983335,0.00962027721107,0.0025372002273797,0.0041866824030876,0.0015493665123358,0.0012827316531911,0.5073505640029907,0.0832272544503212,0.0019386014901101,0.0018311421154066,0.0025802575983107,0.0010661571286618,0.002109158784151,0.0067528397776186,0.010431439615786,0.0021204834338277,0.0025829831138253,0.0133647574111819,0.0019222277915105,0.0024135971907526,0.0056552775204181,0.0015292601892724
0.2774970829486847,0.0022004339843988,0.0069843339733779,0.0236038081347942,0.0053165033459663,0.0111344438046216,0.0014370727585628,0.0035465094260871,0.0016520712524652,0.0020073412451893,0.0023317232262343,0.1279909610748291,0.0074573559686541,0.0020281383767724,0.0008877366199158,0.0009277262724936,0.507260262966156,0.0006295109051279,0.00513765681535,0.0013610150199383,0.0012407638132572,0.0006871158839203,0.0007181099499575,0.0014748394023627,0.0007773332763463,0.0011433133622631,0.0016177396755665,0.0009490747470408
0.5166751146316528,0.0031208056025207,0.0099319145083427,0.0107920793816447,0.0028441436588764,0.003594382898882,0.0023052191827446,0.0015292371390387,0.0019007485825568,0.0040019559673964,0.0020361973438411,0.0430507734417915,0.0049178404733538,0.0010342700406908,0.0017823394155129,0.0027872209902852,0.3762381672859192,0.0005156404222361,0.0030945697799324,0.0007552418974228,0.0008707690285518,0.0007962229428812,0.0005274037248454,0.0008213768014684,0.0009194834856316,0.0011837830534204,0.0012876209802925,0.0006854644161649
0.3641969263553619,0.0013060135534033,0.0024462779983878,0.0243935901671648,0.0033107358030974,0.0069672861136496,0.0014258809387683,0.0051582753658294,0.0010065293172374,0.0015347359003499,0.0018660365603864,0.1148052364587783,0.0129460049793124,0.0026365737430751,0.0006568636745214,0.0007717154803685,0.4376734495162964,0.0005783339147455,0.0043200138024985,0.0019132419256493,0.0017938638338819,0.0007047004182823,0.0008874344057403,0.0014332903083413,0.0007967129349708,0.0010926476679742,0.0023404383100569,0.0010371339740231
0.0904698967933654,0.4401083588600158,0.0884244441986084,0.0092769274488091,0.0137167274951934,0.0111594088375568,0.2331351190805435,0.0047936900518834,0.0143790394067764,0.0385657884180545,0.0011839803773909,0.0040576071478426,0.0047316686250269,0.0032904329709708,0.0022522867657244,0.0064502828754484,0.0040105045773088,0.0036059296689927,0.0023177277762442,0.0032406693790107,0.0017804042436182,0.0030061393044888,0.0016648764722049,0.0023377088364213,0.0024599307216703,0.0058237886987626,0.001870519015938,0.0018861225107684
0.1260599642992019,0.0015000760322436,0.0065173795446753,0.2980783581733703,0.0037792359944432,0.0093027036637067,0.0015755348140373,0.0096842916682362,0.00431460281834,0.0021335675846785,0.0025244473945349,0.0010866272496059,0.451323002576828,0.0508746542036533,0.0013564644614234,0.0018769908929243,0.0014721300685778,0.0007763844914734,0.0027186970692127,0.0022606020793318,0.0101585667580366,0.0027637905441224,0.0013222025008872,0.0022183826658874,0.0010647450108081,0.0010012574493885,0.0017182907322421,0.000536996347364
0.4634779691696167,0.0015697733033448,0.0084558688104152,0.1126899942755699,0.0030959113501012,0.0236789565533399,0.0026450394652783,0.0051709748804569,0.0016412329860031,0.003382331226021,0.0014754140283912,0.0013581855455413,0.3257282972335815,0.0179947670549154,0.0012676377082243,0.0025310115888714,0.0021887717302888,0.0008981442661024,0.0022947355173528,0.002375369425863,0.0034385845065116,0.0016544462414458,0.0015747612342238,0.0040207374840974,0.0016920277848839,0.0010661445558071,0.0020914359483867,0.0005414509796537
0.0455975942313671,0.003434696001932,0.0033703532535582,0.4549775719642639,0.0133993616327643,0.1112750023603439,0.0018011793727055,0.0407427251338958,0.0023203631862998,0.0017837400082498,0.0030181684996932,0.1380589455366134,0.0954757183790206,0.0147046754136681,0.0011254312703385,0.0011240764288231,0.0272132661193609,0.0018444339511916,0.0167760550975799,0.0037241962272673,0.0056518777273595,0.0013319952413439,0.0023762590717524,0.0017354057636111,0.0010450604604557,0.0020122420974075,0.0025633780751377,0.0015163763891905
0.8438547253608704,0.0018514263210818,0.0224679447710514,0.0627892464399337,0.0229019206017255,0.009979254566133,0.0006166372913867,0.0051720421761274,0.0012161593185737,0.0012336275540292,0.0025915957521647,0.0040227370336651,0.0062023061327636,0.0035851818975061,0.0007460151682607,0.0007806505309417,0.0011825599940493,0.0006215299945324,0.0012736042262986,0.0008497331873513,0.0016059873159974,0.0009601817000657,0.0005846737767569,0.0008953570504672,0.0003053193213418,0.0006915398989804,0.0007448574760928,0.0002731303393375
0.0207509268075227,0.0556577630341053,0.0239496044814586,0.0027695866301655,0.0028555658645927,0.0025961443316191,0.0016017339657992,0.0022999227512627,0.0056797452270984,0.7779247760772705,0.0008120142156258,0.0011601677397266,0.0019723116420209,0.0013529021525755,0.0133558046072721,0.0016208279412239,0.0011038949014618,0.0465997792780399,0.0006751263863407,0.0035142148844897,0.0013435777509585,0.0018906294135376,0.0026136832311749,0.0018122487235814,0.0014772142749279,0.0177843309938907,0.002000699751079,0.0028248419985175
0.6647355556488037,0.0051772589795291,0.0105048716068267,0.1055386364459991,0.0083115873858332,0.1024440005421638,0.0036845512222498,0.0229094009846448,0.0010050573619082,0.0027379631064832,0.0010063382796943,0.0024458451662212,0.0347636826336383,0.0118913426995277,0.000675787567161,0.000626468390692,0.0019197245128452,0.0008687911904416,0.0018556617433205,0.0049205659888684,0.0034165640827268,0.0008041911642067,0.0020142144057899,0.0025260949041694,0.0005690148100256,0.0004051605938002,0.0013775471597909,0.0008640845771878
0.1191135942935943,0.0072255916893482,0.0065313405357301,0.2322066128253936,0.0447527207434177,0.0126070948317646,0.0053059151396155,0.0349725820124149,0.0039335791952908,0.0018374397186562,0.1985668838024139,0.0038306764326989,0.0703817754983902,0.0366454645991325,0.0069001815281808,0.0150736672803759,0.0036609258968383,0.0028921836055815,0.100436620414257,0.0068640662357211,0.05384536460042,0.0023315779399126,0.0118904625996947,0.0095499884337186,0.0027589392848312,0.0015139288734644,0.0029687569476664,0.0014020414091646
0.1742235422134399,0.0017060079844668,0.0032364709768444,0.0615803636610507,0.0028567179106175,0.0104001676663756,0.002564252121374,0.0047031990252435,0.001483901287429,0.0042290361598134,0.0012597203021869,0.047143243253231,0.042491503059864,0.0074869501404464,0.0007649586186744,0.001512398244813,0.607384979724884,0.0006691280286759,0.0066546159796416,0.0017561283893883,0.001901883049868,0.0008448719745501,0.0015767104923725,0.004783431533724,0.0006879793945699,0.0022802341263741,0.0023951840121299,0.00142247765325
0.1871907263994217,0.001706677256152,0.0028378141578286,0.0419102199375629,0.0042295223101973,0.0071301590651273,0.0016580369556322,0.0051464010030031,0.0010723095620051,0.0014014643384143,0.0025503926444798,0.1789662539958953,0.0225504040718078,0.0032883607782423,0.0008210629457607,0.0011876296484842,0.5132468938827515,0.0009340731776319,0.0096015250310301,0.0014410035219043,0.0030041213613003,0.001145897898823,0.0008365486864931,0.0012851157225668,0.0005702174385078,0.0015252775046974,0.0017567928880453,0.0010051358258351
0.3317588269710541,0.0057722749188542,0.0226317178457975,0.0108995260670781,0.0204020086675882,0.0020521041005849,0.0043303873389959,0.0030855184886604,0.0310586262494325,0.0035610059276223,0.0054667615331709,0.0353220924735069,0.0039439001120626,0.0029820811469107,0.006695122923702,0.0334141552448272,0.4229485392570495,0.0017214071704074,0.0262947939336299,0.0013489198172464,0.0065408190712332,0.0064646871760487,0.0011835154145956,0.0027237774338573,0.0025253396015614,0.0020434146281331,0.0017451918683946,0.0010835770517587
0.9578778743743896,0.000485887605464,0.0050885314121842,0.0128775890916585,0.0020350543782114,0.0059519107453525,0.0004486647376324,0.0012165189255028,0.0009005386964417,0.000693357840646,0.0003447020135354,0.0006298673688434,0.0052086911164224,0.001112044439651,0.0004235829401295,0.0004067191039212,0.0006390796042978,0.0002211449609603,0.0003941842587664,0.0004313923127483,0.0004977475036866,0.000530291290488,0.0002349567803321,0.0003992478596046,0.0002124480088241,0.0001853227149695,0.0004347218491602,0.00011793912563
0.002862247172743,0.0139782428741455,0.0030561555176973,0.0074551692232489,0.0027041437570005,0.0025062204804271,0.5962881445884705,0.0178708583116531,0.0162413939833641,0.0195230729877948,0.0045852283947169,0.0013607840519398,0.0078250598162412,0.0086691258475184,0.0070521170273423,0.006979742553085,0.0060161054134368,0.0009445123141631,0.0047396253794431,0.1546333730220794,0.006347868591547,0.0025119730271399,0.0045741219073534,0.0053036855533719,0.0707664117217063,0.0009528315858915,0.0157686918973922,0.0084830364212393
0.0128689985722303,0.0012499368749558,0.0021201530471444,0.4903906583786011,0.0020965128205716,0.0289419908076524,0.0017197077395394,0.0187980607151985,0.0017826153198257,0.0017368157859891,0.0010281627764925,0.0013413177803158,0.3956356644630432,0.0198806524276733,0.0010693398071452,0.0010607241420075,0.0022571505978703,0.000873552460689,0.0017727130325511,0.0026384734082967,0.0026596491225063,0.0011115467641502,0.0024996197316795,0.0011257088044658,0.000756548368372,0.0010841412004083,0.0009933029068633,0.0005062034470029
0.3052425980567932,0.0028449411038309,0.0072011137381196,0.058858785778284,0.0033287231344729,0.539306640625,0.0019471053965389,0.0096904439851641,0.0015684780664741,0.0026568812318146,0.0014424445107579,0.0037189095746725,0.032654732465744,0.0041330163367092,0.0011367269326001,0.0009863169398158,0.0036195477005094,0.0009926477214321,0.0031726656015962,0.0033975029364228,0.0013042027130723,0.0013295478420332,0.0017192380037158,0.0028048453386873,0.001231926609762,0.0011802011867985,0.0016960012726485,0.0008338644402101
0.0113004017621278,0.0012149951653555,0.0026327697560191,0.2383507937192917,0.0013281286228448,0.0175332967191934,0.0015901470324024,0.0069002625532448,0.0023420457728207,0.0020480141974985,0.001107322750613,0.0007512852316722,0.6727086305618286,0.0229552928358316,0.0012623472139239,0.0011845350963994,0.0013702505966648,0.0007525974651798,0.0014335857704281,0.0011940379627048,0.0021019876003265,0.0010718695120885,0.0008648208458907,0.0011153372470289,0.0014725358923897,0.0021802131086587,0.0006557614542543,0.0005767954862676
0.015978742390871,0.0048070102930068,0.0259469468146562,0.0609397254884243,0.0065144593827426,0.4826485216617584,0.0041351555846631,0.0130883418023586,0.004443013574928,0.0095846597105264,0.0041295648552477,0.0301175862550735,0.0162566546350717,0.0167467184364795,0.001799251534976,0.0011371483560651,0.0842297822237014,0.002125383587554,0.0051062433049082,0.0240967646241188,0.0056107779964804,0.0019652480259537,0.0016887675737962,0.0036503600422292,0.0024733881000429,0.0048202266916632,0.0032415573950856,0.1627180725336074
0.0036141804885119,0.0007930976571515,0.0008965666638687,0.0090380245819687,0.0013032631250098,0.0038091379683464,0.0011397320777177,0.0572695322334766,0.000952475296799,0.0020560582634061,0.0005147316842339,0.000796427251771,0.0046898708678781,0.002774806227535,0.0008575944812037,0.0003385777527,0.0014980395790189,0.0005357561749406,0.0005862711113877,0.869888961315155,0.0022012996487319,0.0005480978288687,0.0035156561061739,0.0015848667826503,0.0013824061024934,0.0004567246942315,0.0230573248118162,0.0039004627615213
0.0306912790983915,0.0144520634785294,0.0013633463531732,0.0408494137227535,0.0045043090358376,0.0046564624644815,0.005762543529272,0.0202685929834842,0.0035787823144346,0.0069026593118906,0.0066857044585049,0.0349954478442668,0.0378738231956958,0.0147832129150629,0.0018184167565777,0.0054979920387268,0.4099171161651611,0.0053733615204691,0.0121993841603398,0.0150577370077371,0.2917113602161407,0.0037493815179914,0.0039438982494175,0.0035934105981141,0.001082967268303,0.0021838396787643,0.0045920424163341,0.011911473236978
0.0119285304099321,0.034759797155857,0.0148194851353764,0.003545954125002,0.0032552913762629,0.0101733058691024,0.0157970637083053,0.0061149946413934,0.0128124067559838,0.1493256986141204,0.0006798654794692,0.0022347187623381,0.0048968875780701,0.0027211909182369,0.002656536642462,0.0009414965752512,0.0015473873354494,0.0016091164434328,0.0011619487777352,0.0206247419118881,0.0010859149042516,0.0016556583577767,0.0017881562234833,0.0033696717582643,0.6778928637504578,0.0020452998578548,0.0046671493910253,0.0058888122439384
0.0890938341617584,0.0048033860512077,0.0069806240499019,0.3597899377346039,0.0090513061732053,0.0291465576738119,0.0031718225218355,0.0226502176374197,0.002602428663522,0.002234759973362,0.299710065126419,0.0026541431434452,0.0955733284354209,0.0354782827198505,0.0051569212228059,0.0024079205468297,0.002591804601252,0.0008817472262308,0.0050357920117676,0.004444854799658,0.0062806368805468,0.0008604735485278,0.0028577700722962,0.0021225165110081,0.0011737589957192,0.0012618978507816,0.0011674232082441,0.0008158200071193
0.1497866064310073,0.0046090283431112,0.0195900239050388,0.5189597606658936,0.0109832845628261,0.050096359103918,0.0051371012814342,0.009880750440061,0.0030886221211403,0.0126331308856606,0.0028278925456106,0.0032288909424096,0.1698660552501678,0.0098507814109325,0.0035196442622691,0.0024158437736332,0.0040008570067584,0.0012238611234351,0.0038014515303075,0.0029502015095204,0.0023379896301776,0.0013762292219325,0.0015613157302141,0.0011550521012395,0.0017243141774088,0.0011912680929526,0.0013999589718878,0.0008036550716497
0.8268558382987976,0.0048772515729069,0.0137340128421783,0.0319007635116577,0.0105323307216167,0.0735890641808509,0.0010860395850613,0.0042701344937086,0.0007485180394724,0.0017483407864347,0.000587616872508,0.0072264778427779,0.0068065682426095,0.0018539908342063,0.0005429281154647,0.0011547782924026,0.0025008060038089,0.0010394165292382,0.0032611666247248,0.0004878863110207,0.0009986595250666,0.0006836141692474,0.0007373527041636,0.0008690470131114,0.0003143244248349,0.0006510457023978,0.0006840733694843,0.000257940031588
0.8147413730621338,0.0018305265111848,0.0091383764520287,0.0473234839737415,0.0042919912375509,0.072480209171772,0.0024577202275395,0.0049262740649282,0.0005622982862405,0.0026730583049356,0.0007653749198652,0.0014843655517324,0.0222046673297882,0.0025949168484658,0.000875934085343,0.0007255901582539,0.0014066750882193,0.0006712296162731,0.0014130705967545,0.0013309085043147,0.0011808846611529,0.0009082675096578,0.0010479064658284,0.0009666036930866,0.0006137559539638,0.0003962421033065,0.0006691549206152,0.0003191835421603
0.0250055752694606,0.0053452705033123,0.001954986480996,0.1673148721456527,0.0081733064725995,0.0545684285461902,0.0018347585573792,0.3048815429210663,0.0099543994292616,0.0010822882177308,0.006103279069066,0.003210213035345,0.0311573203653097,0.2940539419651031,0.0013004227075725,0.0014042509719729,0.0021680232603102,0.0013260251143947,0.0065274066291749,0.0257781986147165,0.0252366196364164,0.0021154386922717,0.0057637570425868,0.0040749204345047,0.0019111083820462,0.0009468416683375,0.0051400768570601,0.0016665986040607
0.4864591062068939,0.0028086577076464,0.0092089558020234,0.2491959333419799,0.0059487139806151,0.0297521986067295,0.0032323722261935,0.0204136129468679,0.004936546087265,0.0016684842994436,0.0017991856439039,0.0012832370121032,0.1128022670745849,0.0375557653605937,0.0012220753123983,0.0027369901072233,0.0016154734184965,0.0004648309841286,0.0023184481542557,0.003867097897455,0.0038087014108896,0.0015381671255454,0.0021923105232417,0.0070169819518923,0.0012623162474483,0.0005822982639074,0.0039589377120137,0.0003503729531075
0.2673105001449585,0.0015457415720447,0.0034131749998778,0.326771080493927,0.0056215836666524,0.0141941159963607,0.001750215771608,0.0288944765925407,0.0008405343396589,0.0027685118839144,0.0032966770231723,0.0017584839370101,0.2594287097454071,0.0286160856485366,0.0013348739594221,0.0016867443919181,0.0020998411346226,0.0012873179512098,0.0032615989912301,0.0108487010002136,0.0183006953448057,0.0018676096806302,0.0039616618305444,0.0026261436287313,0.0009250281145796,0.0008099659462459,0.0036959603894501,0.001083884621039
0.0985627770423889,0.00232994556427,0.015076408162713,0.0294214487075805,0.0054392144083976,0.0073179686442017,0.0018565328791737,0.0089019974693655,0.7496297955513,0.0014537163078784,0.0029414689633995,0.0014535327209159,0.0093655344098806,0.0343166552484035,0.0021801274269819,0.0041831210255622,0.0022097255568951,0.000695495691616,0.0029241014271974,0.0020674583502113,0.0028418798465281,0.0019745414610952,0.0011204860638827,0.0046360241249203,0.0021142000332474,0.0027040268760174,0.0017337107565253,0.0005479914252646
0.5027349591255188,0.0191267374902963,0.0431188903748989,0.0325303822755813,0.0512014329433441,0.0329854525625705,0.1137080118060112,0.0313267968595027,0.0057313134893774,0.0031044429633766,0.0061303731054067,0.0050575896166265,0.0101750213652849,0.0033400885295122,0.0069622909650206,0.0072820815257728,0.0012725641718134,0.0041015790775418,0.0045098597183823,0.0153156658634543,0.0142013486474752,0.0667856708168983,0.0028955778107047,0.0012846069876104,0.0048095257952809,0.0021712442394346,0.0032511176541447,0.004885334521532
0.1225973442196846,0.0119655504822731,0.0096009047701954,0.20916049182415,0.0351490639150142,0.015644934028387,0.0051655764691531,0.0303038414567708,0.0059288358315825,0.0019424171186983,0.0089325970038771,0.0102702872827649,0.0532440915703773,0.1757638305425644,0.0018608581740409,0.0103439493104815,0.0111354859545826,0.0025500955525785,0.1386367529630661,0.0049156695604324,0.0860052704811096,0.0020994006190449,0.0087439659982919,0.0307038016617298,0.0010288116754963,0.0010529020801186,0.0035656809341162,0.0016875973669812
0.6921128034591675,0.0104013876989483,0.0120849711820483,0.1369630396366119,0.0071379379369318,0.0060320133343338,0.0050502801313996,0.00876594055444,0.006075071170926,0.0020475697237998,0.0060777054168283,0.0008014243794605,0.059489581733942,0.0106573356315493,0.0019559608772397,0.0110080167651176,0.0013556984486058,0.0009872280061244,0.0045888894237577,0.0016354350373148,0.0053560268133878,0.0021475655958056,0.0022350198123604,0.0019528286065906,0.0007896671886555,0.0006721515674144,0.001323047792539,0.000295381527394
0.4072784185409546,0.0025706565938889,0.006941232830286,0.0174511894583702,0.0188448186963796,0.0057230261154472,0.0015026751207187,0.0053694983944296,0.001542677055113,0.0013040101621299,0.0039986832998692,0.2270162403583526,0.004531720187515,0.0016107344999909,0.0009923559846356,0.0012003638548776,0.2679028511047363,0.000931030139327,0.0105764018371701,0.0014738194877281,0.0027128844521939,0.0009978873422369,0.000662846607156,0.0008799092611297,0.0006284030387178,0.0017808540724217,0.0024362497497349,0.0011384515091776
0.0001650538906687,0.0002821821544785,0.0003736744401976,0.0001788353692973,0.000224720701226,0.0001608527818461,5.7584340538596734e-05,7.564945553895086e-05,0.001478977035731,0.0002004087727982,0.0001284160534851,0.0001059457354131,0.0001208505927934,6.474394467659295e-05,0.0004023415385745,0.0002289966796524,0.000107935637061,0.0002993318194057,0.0001133081823354,9.856063115876168e-05,4.441064811544493e-05,0.0002810291771311,6.028780990163796e-05,8.338838233612478e-05,0.0001057139015756,0.9943346977233888,0.0001319046714343,9.03643958736211e-05
0.9804841876029968,0.0007534401956945,0.00211434927769,0.0025466296356171,0.0017024930566549,0.0007603016565553,0.0003565547231119,0.0007906018872745,0.0002215222048107,0.0008989014313556,0.0003788849571719,0.0006111731054261,0.0015043311286717,0.00056957436027,0.0003278459771536,0.0005258898017928,0.0009375566150993,0.0001872420980362,0.0004359197046142,0.0006263980176299,0.0005678961751982,0.0002114547824021,0.0004188917810097,0.0009043223108164,0.0001296246337005,0.0001234964292962,0.0007392282132059,0.0001712943922029
0.0891309976577758,0.0699660331010818,0.085069440305233,0.0066691529937088,0.0096425702795386,0.0048266798257827,0.0419158041477203,0.0039517343975603,0.1537299454212188,0.0034095933660864,0.0176810640841722,0.0095779206603765,0.0024704760871827,0.0017290154937654,0.0383231006562709,0.2983496487140655,0.1307981163263321,0.0032649217173457,0.0066375737078487,0.0021331594325602,0.0019437721930444,0.0022146333940327,0.0013617527438327,0.0017674776026979,0.0080875037238001,0.0021130668465048,0.002269345568493,0.0009654513560235
0.0220194682478904,0.0017085156869143,0.003321886761114,0.2872195839881897,0.0030167938675731,0.0315588228404521,0.0020548638422042,0.0204745568335056,0.0011415828485041,0.0018928766949102,0.0042907143943011,0.0019177884096279,0.5347336530685425,0.0588226914405822,0.0011157072149217,0.0009882827289402,0.001253614318557,0.0009811862837523,0.0019629546441137,0.0046856384724378,0.0059820371679961,0.0010636779479682,0.002037612022832,0.0015593917341902,0.0013959375210106,0.0009644078090786,0.0008722878992557,0.0009633786976337
0.6850912570953369,0.0027172153349965,0.0035645067691802,0.0443378686904907,0.0023932710755616,0.0219007786363363,0.0028092716820538,0.004409588407725,0.0006715696654282,0.0044549838639795,0.0014906139113008,0.0422899425029754,0.0171441454440355,0.0024900422431528,0.0006709806621074,0.0009920343291014,0.1484040319919586,0.0005632405518554,0.0034217159263789,0.0019474569708108,0.0014537784736603,0.0005430780583992,0.0011489520547911,0.0016204288695007,0.0005358536727726,0.0005994157982058,0.0013953911839053,0.000938540440984
0.5171106457710266,0.0095217796042561,0.0140714785084128,0.0957891419529914,0.0461743399500846,0.006047117523849,0.0069619454443454,0.017909038811922,0.0019550886936485,0.0057622198946774,0.0220762453973293,0.0057850405573844,0.0298043377697467,0.0605027265846729,0.0044940481893718,0.0067816469818353,0.0035296983551234,0.0023897420614957,0.0100162746384739,0.0075986348092556,0.0925432294607162,0.0022849687375128,0.0112559646368026,0.013881073333323,0.0012277393834665,0.0006534163258038,0.0017425939440727,0.0021298420615494
0.58107590675354,0.0012500487500801,0.0122872544452548,0.1246862858533859,0.0061515090055763,0.1919699162244796,0.0010995379416272,0.0143488310277462,0.0009263078682124,0.0018791545880958,0.001451805466786,0.0026499910745769,0.0349584259092807,0.0078296018764376,0.0010888528777286,0.000555251375772,0.0017422917298972,0.000786229269579,0.0016494805458933,0.0029059790540486,0.0014735650038346,0.0008723704959265,0.0015301581006497,0.0014779174234718,0.0005689077079296,0.0006661257357336,0.0016907061217352,0.0004276344261597
