aborrecimento,raiva,neutro,nojo,decepção,desaprovação,tristeza,constrangimento,surpresa,curiosidade,nervosismo,realização,zelo,luto,medo,aprovação,confusão,desejo,orgulho,otimismo,entusiasmo,diversão,remorso,gratidão,alegria,alívio,admiração,amor
0.0721982568502426,0.1768945753574371,0.1098847314715385,0.0538402050733566,0.0287379510700702,0.0106588881462812,0.1084509417414665,0.1205801293253898,0.0028930981643497,0.0070776822976768,0.0125333471223711,0.0064753708429634,0.1204930022358894,0.0143234943971037,0.0140010807663202,0.0087346052750945,0.0036921601276844,0.0153231462463736,0.0076241600327193,0.0344380550086498,0.0024394146166741,0.0029976821970194,0.0449064821004867,0.0027183743659406,0.002338288584724,0.0054548918269574,0.0044579245150089,0.0058320928364992
0.0162036158144474,0.0115160616114735,0.0433991849422454,0.1769414544105529,0.0073114200495183,0.0099552012979984,0.0040668421424925,0.0061106183566153,0.0059551242738962,0.0049520870670676,0.0200983844697475,0.0054690935648977,0.0056873178109526,0.0040770918130874,0.6373012065887451,0.0070425411686301,0.0027245495002716,0.0025743413716554,0.0021211670245975,0.0051696156151592,0.0042245672084391,0.0024771629832684,0.0011091704946011,0.0027091950178146,0.0017116646049544,0.0011948883766308,0.0047481670044362,0.0031481781043112
0.0996967628598213,0.0514819845557212,0.7785353660583496,0.0073045655153691,0.0050645354203879,0.0222657974809408,0.0020461657550185,0.0019798744469881,0.0009049898944795,0.0010879323817789,0.0012942837784066,0.0036956765688955,0.0024140472523868,0.0011806872207671,0.0012816262897104,0.0082055302336812,0.0010386331705376,0.0011414694599807,0.00108560139779,0.0012308148434385,0.0009728022268973,0.0015185552183538,0.000413067638874,0.0007827113149687,0.0010369759984314,0.0006497915601357,0.0012388195609673,0.0004508722631726
0.0959928259253501,0.0374144166707992,0.0381411425769329,0.0328395627439022,0.0157343782484531,0.7239819765090942,0.0034329190384596,0.0018385652219876,0.0029221624135971,0.0036487532779574,0.0014227987267076,0.0052130352705717,0.0016064246883615,0.0011450180318206,0.0033121106680482,0.0126633029431104,0.0043687056750059,0.0026085143908858,0.0007390906685031,0.0020918534137308,0.0006844587624073,0.0013989028520882,0.0017121901037171,0.0010922717629,0.0008790761348791,0.0010359792504459,0.0010445669759064,0.0010351510718464
0.0743597298860549,0.4515959620475769,0.0100501244887709,0.3651982545852661,0.0089253885671496,0.0081171998754143,0.0043302262201905,0.0194600224494934,0.0028218002989888,0.004305331967771,0.0021388398017734,0.002026560716331,0.0041958084329962,0.0017946942243725,0.0029942851979285,0.0031412402167916,0.0024179208558052,0.0035681209992617,0.0033400752581655,0.003419370856136,0.0022760091815143,0.0025155108887702,0.0023750183172523,0.0036832131445407,0.0012264883844181,0.0011290473630651,0.0053526666015386,0.0032410975545644
0.0098047126084566,0.0071142208762466,0.9313388466835022,0.00181184487883,0.0030505710747092,0.0017956878291442,0.0037697826046496,0.0009309266461059,0.0011542157735675,0.0011623557657003,0.001752563402988,0.0028656832873821,0.0027287425473332,0.0024671300780028,0.0038608054164797,0.0060254568234086,0.0005356914480216,0.0017940198304131,0.0010017103049904,0.0017108195461332,0.0028397212736308,0.0019169963197782,0.0004227727476973,0.0011440780945122,0.0019509600242599,0.000432305765571,0.0019295854726806,0.0026878325734287
0.0629390701651573,0.0775499939918518,0.0323168970644474,0.0508595220744609,0.0184256341308355,0.0065177106298506,0.0511955767869949,0.4651102125644684,0.0038144816644489,0.0065176202915608,0.0034557594917714,0.0099361054599285,0.014401058666408,0.01049988809973,0.0067903120070695,0.0076174698770046,0.003100459696725,0.0028531625866889,0.0088280523195862,0.0064812921918928,0.0019731698557734,0.0055027999915182,0.1265487074851989,0.0036715290043503,0.0022477784659713,0.0048626898787915,0.0041241291910409,0.0018587392987683
0.0696471408009529,0.059453222900629,0.7833226919174194,0.0130228837952017,0.0112074241042137,0.0046563921496272,0.0042224777862429,0.003923469223082,0.0034139959607273,0.0011553254444152,0.0017969454638659,0.0035688248462975,0.0009554541902616,0.0021523085888475,0.0029885249678045,0.0038591660559177,0.0007464369409717,0.0021819388493895,0.0028433597180992,0.0013848687522113,0.0042511695064604,0.0029647084884345,0.0003413777740206,0.0003620206553023,0.0017446132842451,0.0005838722572661,0.009924815967679,0.0033246064558625
0.0895809978246688,0.782272458076477,0.0088063282892107,0.0395273678004741,0.0069466424174606,0.0040678516961634,0.0049647470004856,0.0161515790969133,0.0022237608209252,0.0020149399060755,0.0018388223834335,0.0013772780075669,0.0083119422197341,0.0022621804382652,0.0015307462308555,0.0015083757461979,0.0008891039760783,0.0032550927717238,0.0031131263822317,0.0027748183347284,0.0015525945927947,0.0017601290019229,0.0026650186628103,0.0030961935408413,0.0014046676224097,0.0015063389437273,0.0026098333764821,0.0019870374817401
0.0557758994400501,0.0191663149744272,0.8667394518852234,0.0030406704172492,0.0032913549803197,0.0093119610100984,0.0012797288363799,0.0021579018794,0.0032595074735581,0.0119900992140173,0.0006081780884414,0.003687415504828,0.0019622545223683,0.001500507001765,0.0009587655658833,0.003781049977988,0.0063090617768466,0.0006948766531422,0.0004306866321712,0.0008266640943475,0.0005295776063576,0.0003289851592853,0.0006009020726196,0.0004014041332993,0.0003846044710371,0.0003549505490809,0.0003942323673982,0.0002329595008632
0.0178490728139877,0.026256626471877,0.916206419467926,0.0075197871774435,0.0015565928770229,0.0018089584773406,0.0008857990615069,0.0029046030249446,0.0010534002212807,0.0007374418783001,0.000741422176361,0.0019172384636476,0.0018204150255769,0.0009080751915462,0.0019000699976459,0.0041703591123223,0.0006286678835749,0.0007728231721557,0.001382085843943,0.0006101166363805,0.0012572110863402,0.0006887404597364,0.0002841106033883,0.0003576419549062,0.0005682577611878,0.0003811095084529,0.0035396311432123,0.0012933055404573
0.0068621984682977,0.0055153095163404,0.9494226574897766,0.0009828144684433,0.000973148853518,0.0023239692673087,0.0004061486106365,0.000453999848105,0.000728741812054,0.0003882384917233,0.0002787457488011,0.0025791248772293,0.0008933250210247,0.0008047760929912,0.0004764838377013,0.0134197985753417,0.0003456487611401,0.0005660433671437,0.0025920458137989,0.0007145014824345,0.0028369035571813,0.0005158446729183,0.0001538828364573,0.0006431976798921,0.0012551611289381,0.0004409165994729,0.0028222198598086,0.0006040721782483
0.0035060951486229,0.0027733056340366,0.9761711955070496,0.0005042198463343,0.0005966204334981,0.0006416763644665,0.0002419832890154,0.0004322866443544,0.0006492096581496,0.0005393083556555,0.0001767640933394,0.0012849509948864,0.0005106977187097,0.0004189556057099,0.0002419039083179,0.0033759260550141,0.000261154724285,0.0005932106287218,0.0008080846164375,0.0003915061533916,0.0021006057504564,0.0002123662852682,9.26044667721726e-05,0.0002718797477427,0.0008506600861437,0.000308546499582,0.0017209826037287,0.0003232540620956
0.0690655037760734,0.0725073367357254,0.7984914779663086,0.0154018709436059,0.0041911415755748,0.0050080954097211,0.0016923089278861,0.0040231277234852,0.0011008167639374,0.0020552612841129,0.0012415265664458,0.002852834528312,0.0021148032974451,0.0014649246586486,0.0018871140200644,0.0034916738513857,0.0013975009787827,0.0013128800783306,0.0012190853012725,0.0010856577428057,0.0013599426019936,0.0017543699359521,0.0003930694365408,0.0007479859050363,0.0016981400549411,0.0005606174236163,0.0013067044783383,0.0005741917993873
0.0974482893943786,0.7871280908584595,0.0103680370375514,0.0511481799185276,0.0058614388108253,0.0038217830006033,0.0032116535585373,0.0038775012362748,0.0020601404830813,0.0013661326374858,0.0019192406907677,0.0014115995727479,0.0029509137384593,0.0012408128241077,0.0021153101697564,0.0021173304412513,0.0010318887652829,0.0022321683354675,0.0015791655750945,0.0016012366395443,0.0018391774501651,0.0025327983312308,0.0010111113078892,0.00268449424766,0.0015932137612253,0.0009742000838741,0.0025844362098723,0.0022896006703376
0.2103398740291595,0.6872653365135193,0.0142462104558944,0.0320314764976501,0.0144137758761644,0.0061531085520982,0.004243095871061,0.0043639433570206,0.0014725312357768,0.0009812548523768,0.0015042013255879,0.0015339480014517,0.0026361641939729,0.0016886887606233,0.0016789527144283,0.0017655937699601,0.0006704819388687,0.0014917557127773,0.0009357166127301,0.0012065625051036,0.001167232170701,0.0014187864726409,0.0007941051153466,0.0013553359312936,0.0013660298427566,0.0010360885644331,0.0012229116400703,0.0010168777080252
0.219288170337677,0.6655021905899048,0.0432134382426738,0.0237814057618379,0.0070841968990862,0.0090952077880501,0.0018978706793859,0.002803154522553,0.0016751491930335,0.0013929841807112,0.0011520684929564,0.0017490349709987,0.0025059110485017,0.0010382136097177,0.0011038749944418,0.0025936339516192,0.0008910517208278,0.0014900749083608,0.0014086390146985,0.0010383151238784,0.001341872732155,0.0010423312196508,0.0005748888361267,0.0016536694020032,0.0011333806905895,0.0008207508362829,0.001762960338965,0.000965598388575
0.2980020940303802,0.5104055404663086,0.0658859238028526,0.0586626380681991,0.0120123662054538,0.0151428077369928,0.0027665551751852,0.0052929623052477,0.0020045971032232,0.0013563969405367,0.0015070445369929,0.002249845303595,0.0021014099474996,0.0014191572554409,0.0017697882140055,0.0037493312265723,0.0010113337775692,0.0012088103685528,0.0016330094076693,0.0010426287772133,0.0013185575371608,0.0013152958126738,0.0005773104494437,0.0011265744687989,0.0012187449028715,0.0007600404787808,0.0033662980422377,0.0010929682757705
0.0931312143802642,0.8245830535888672,0.0071800695732235,0.0338546894490718,0.0041443603113293,0.00360031821765,0.0018474644748494,0.0026327420491725,0.0018167912494391,0.0010903689544647,0.0015753719490021,0.0011505965376272,0.0020065736025571,0.0010090286377817,0.0020081282127648,0.0018166778609156,0.0008562110597267,0.0017336173914372,0.0013095899485051,0.0012239255011081,0.0015201141359284,0.0015177767490968,0.0006990534602664,0.0022234099451452,0.0011474076891317,0.000774307991378,0.0020104793366044,0.0015365600120276
0.0817046761512756,0.088273786008358,0.7521347999572754,0.0136974891647696,0.0114805959165096,0.0057329563423991,0.0037996873725205,0.0073779853992164,0.0030942365992814,0.00179091503378,0.002470328239724,0.0031554421875625,0.0014432001626119,0.0023460830561816,0.0031540223862975,0.0029332628473639,0.0011737718014046,0.0012108307564631,0.0015149943064898,0.0010372102260589,0.0017285994254052,0.0028127799741923,0.0005668918602168,0.0006055072881281,0.0011156958062201,0.0008858480723574,0.0018636864842846,0.0008947434253059
0.2787778973579407,0.5998001098632812,0.0331522114574909,0.0200095809996128,0.0048374715261161,0.0188702568411827,0.0013062568614259,0.0019031100673601,0.0020531946793198,0.0056317094713449,0.0012615508167073,0.0018502691527828,0.0052511859685182,0.0012224840465933,0.0022168699651956,0.0035777357406914,0.0020913428161293,0.0036229176912456,0.000928240653593,0.0018866383470594,0.0010960293002426,0.001159059931524,0.0006652367301285,0.0015160144539549,0.0013317274861037,0.0005246605142019,0.0019033176358789,0.0015529656084254
0.054353330284357,0.0511297695338726,0.4452167749404907,0.0155904022976756,0.0081846415996551,0.0090076578781008,0.0066097229719161,0.0045504858717322,0.0013570680748671,0.0037604342214763,0.0029997241217643,0.0058542736805975,0.3166112303733825,0.0019214771455153,0.0036872401833534,0.0162373930215835,0.0022303028963506,0.0158592276275157,0.0016117402119562,0.0141645055264234,0.0016297572292387,0.0009635188616812,0.0018035596003755,0.0016074144514277,0.0030639581382274,0.0021779036615043,0.0053652836941182,0.0024511970113962
0.0047657592222094,0.0033776813652366,0.9767025113105774,0.0008985623717308,0.0011086784070357,0.0007744359318166,0.0004020342312287,0.0005862209945917,0.0006722855614498,0.0003603400546126,0.0002981111465487,0.0014599259011447,0.0004172377521172,0.0005924531142227,0.0005006755236536,0.0018197182798758,0.0003401704598218,0.000318619509926,0.0004781531461048,0.0003054820408578,0.0008030408644117,0.0005393555038608,0.0001129808515543,0.0002223832561867,0.0005084130680188,0.0001914410677272,0.0010806117206811,0.0003627394617069
0.0039268187247216,0.0021285344846546,0.1744470596313476,0.0011714173015207,0.0010147482389584,0.0039022932760417,0.0007084182580001,0.000589610368479,0.0012780491961166,0.0019831848330795,0.0004129466542508,0.009251988492906,0.0032614676747471,0.0006392491632141,0.002363656181842,0.7581126093864441,0.0029134794604033,0.0010865194490179,0.0010555703192949,0.0067649432457983,0.0031679281964898,0.0009881693404167,0.0005633340915665,0.0015205179806798,0.0015317829092964,0.0012314919149503,0.0130549194291234,0.0009292854811064
0.1809808164834976,0.6542767882347107,0.0760736241936683,0.0286527760326862,0.0068658725358545,0.007494930177927,0.0028805120382457,0.0040237745270133,0.0020890324376523,0.0015234863385558,0.0022922961506992,0.0021657166071236,0.0035014965105801,0.0012412006035447,0.0017167382175102,0.0032709029037505,0.0011672772234305,0.002223452553153,0.0019462601048871,0.0014273031847551,0.0018290954176336,0.0030491559300571,0.0008548641344532,0.0020085209980607,0.0018518683500587,0.0010112883755937,0.0019360302248969,0.0016449572285637
0.2845246791839599,0.517952561378479,0.00984628777951,0.112064853310585,0.0117514859884977,0.0082414951175451,0.0027859769761562,0.0066229100339114,0.0022131004370748,0.0019848304800689,0.001746077905409,0.0018723072716966,0.0018596184672787,0.0010057413019239,0.0014124544104561,0.0025706309825181,0.0011507564922794,0.0017546890303492,0.0019631036557257,0.0016426818910986,0.0021922923624515,0.0077482182532548,0.0007885369705036,0.0019937355536967,0.0021314888726919,0.0008126012398861,0.0068594659678637,0.002507411642
0.05927724391222,0.0234248843044042,0.1697656810283661,0.0042548780329525,0.0065433182753622,0.0365171507000923,0.0018342443509027,0.0019544374663382,0.0140182049944996,0.4843830168247223,0.0009934665868058,0.0061224037781357,0.0014206154737621,0.0027212977875024,0.0016746885376051,0.0056358836591243,0.1628075093030929,0.0015800429973751,0.0010222955606877,0.0019449546234682,0.0012790911132469,0.0023082508705556,0.0013404102064669,0.0022946603130549,0.0012569408863782,0.0012495504925027,0.0017273876583203,0.0006475106347352
0.1458665281534195,0.7474716305732727,0.0296942219138145,0.0297184754163026,0.0051660006865859,0.0079680625349283,0.0018823869759216,0.0025235505308955,0.0016175230266526,0.0011685939971357,0.0012146617518737,0.001486548106186,0.0027042033616453,0.0009888828499242,0.001148494076915,0.003282418474555,0.0009285439155064,0.0015846808673813,0.001740121631883,0.0010951190488412,0.0012622855138033,0.0012247402919456,0.0007047812105156,0.0020850992295891,0.0012206257088109,0.0007436519372276,0.0022434371057897,0.0012647014809772
0.0959804356098175,0.3964259326457977,0.010341553017497,0.4162657260894775,0.0107174925506114,0.0152554716914892,0.0030762108508497,0.0064676031470298,0.0022839931771159,0.0021663652732968,0.0019936726894229,0.0019927488174289,0.0027390685863792,0.0014061701949685,0.003531330730766,0.00375368562527,0.001753989723511,0.0029604446608573,0.001918188878335,0.002900883089751,0.0018089018994942,0.0015736693749204,0.0012569086393341,0.0028626185376197,0.001182114589028,0.0008569406927563,0.0041782539337873,0.0023495440836995
0.016603073105216,0.0212299562990665,0.0119005646556615,0.0151404133066535,0.0334653630852699,0.0027019819244742,0.1800275295972824,0.4847238659858703,0.0043266396969556,0.0069324541836977,0.004929051734507,0.0045109698548913,0.0091731511056423,0.0286266971379518,0.0048265336081385,0.0022995260078459,0.0016947259427979,0.0025391231756657,0.0065740151330828,0.0056529534049332,0.0028908678796142,0.0089613925665616,0.1151147484779357,0.0045322347432374,0.0041719409637153,0.0070151113905012,0.0055990908294916,0.0038360832259058
0.0506683215498924,0.0195909980684518,0.0497401617467403,0.0102633442729711,0.3873292207717895,0.0435734651982784,0.374027281999588,0.0131896445527672,0.0020676348358392,0.0017410235013812,0.0074964161030948,0.0049948352389037,0.0041389744728803,0.0051914765499532,0.0020496719516813,0.0030065854080021,0.0021777930669486,0.0025484396610409,0.0014261422911658,0.0024564112536609,0.000516703701578,0.0010085846297442,0.0052733463235199,0.0003058470028918,0.0009199597989208,0.0016727658221498,0.0015971584944054,0.0010279103880748
0.0059012593701481,0.0029302432667464,0.1802927255630493,0.0010622555855661,0.0028591558802872,0.0022519379854202,0.0015671781729906,0.001466077635996,0.0039080749265849,0.6610206961631775,0.0006790698389522,0.0030907357577234,0.0019712301436811,0.0021758114453405,0.0013276909012347,0.0026391537394374,0.1138350293040275,0.0007749344222247,0.0006930225645191,0.0014916339423507,0.0007700669229961,0.0011263540945947,0.0013492911821231,0.0014493759954348,0.0006666101980954,0.0007001419435255,0.0013960861833766,0.0006041768356226
0.2147825956344604,0.3703157901763916,0.2762613892555237,0.0540050193667411,0.0112033700570464,0.026290887966752,0.0030008354224264,0.0059707104228436,0.0020563025027513,0.0034443794284015,0.0015198321780189,0.0032640241552144,0.0024880217388272,0.0016472201095893,0.0025978772900998,0.0052594500593841,0.0027978927828371,0.001982752000913,0.0014573867665603,0.0011419394286349,0.0011201043380424,0.0012100801104679,0.0008180413278751,0.0011608562199398,0.0007827101508155,0.0007395960274152,0.0016765391919761,0.0010043878573924
0.1523759663105011,0.7436142563819885,0.0078289676457643,0.0385488681495189,0.0101901674643158,0.0153801217675209,0.0021855991799384,0.0030498602427542,0.0026274072006344,0.0017332470742985,0.0015014265663921,0.0012650822754949,0.0016148238210007,0.0009010427747853,0.0014230472734197,0.0014895945787429,0.0010742503218352,0.0016426196089014,0.0010508118430152,0.0013068789849057,0.0012616046005859,0.0009677574853412,0.0006150935660116,0.0014913534978404,0.001033297390677,0.0009090399253182,0.0016890605911612,0.0012289225123822
0.0420370064675807,0.0193555373698472,0.2123904079198837,0.0105235865339636,0.0093271685764193,0.6233308911323547,0.0038869481068104,0.0016061809146776,0.0036452219355851,0.0030855708755552,0.0014436627971008,0.0067652990110218,0.0026328340172767,0.00165637943428,0.004518165718764,0.0332489684224128,0.0038047966081649,0.0020459401421248,0.0013160968665033,0.0023649383801966,0.0009210875141434,0.0011104558361694,0.0021228049881756,0.0016935094026848,0.0010777105344459,0.0016016867011785,0.0015146688092499,0.000972417590674
0.0036465153098106,0.0013781969901174,0.9723002314567566,0.0007636843947693,0.0012970166280865,0.0006638964405283,0.0004769981314893,0.0007921942742541,0.0003963310446124,0.0004598794330377,0.0002122030564351,0.0049844449386,0.0002856168721336,0.0004762452444992,0.0004243895236868,0.0060139540582895,0.0005634695407934,0.0005472924676723,0.0005072853527963,0.0005028247251175,0.0007237083045765,0.0008326031384058,0.0001228183828061,0.000127648570924,0.000563493988011,0.0001927614212036,0.0006070284871384,0.0001371819525957
0.4080133736133575,0.2512061297893524,0.1773019433021545,0.0137715358287096,0.0169375594705343,0.0645647495985031,0.0035356795415282,0.0033899883273988,0.0017537777312099,0.0025496103335171,0.0017724583158269,0.0055185225792229,0.0164186991751194,0.0015397117240354,0.0011667624348774,0.0071832132525742,0.0016831393586471,0.0045984308235347,0.0013401514152064,0.0043241851963102,0.0011698141461238,0.0010192613117396,0.0011287191882729,0.0015444278251379,0.0019276826642453,0.0014492440968751,0.0022909431718289,0.000900226063095
0.1310547739267349,0.6808799505233765,0.0470695495605468,0.0536626689136028,0.007198644336313,0.0058147171512246,0.0045588999055325,0.0045155133120715,0.0026412191800773,0.0015419212868437,0.0030393011402338,0.0026194280944764,0.0051179425790905,0.0017800002824515,0.0045438706874847,0.0053855027072131,0.0010444929357618,0.0040356982499361,0.002086223103106,0.0027265187818557,0.0041132098995149,0.0034778863191604,0.0012563221389427,0.00374944251962,0.0033471346832811,0.0015079913428053,0.005413191858679,0.0058179623447358
