id,tweet,offensive,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
1582456143045365761,"O bem vencerá o mal
O amor vencerá o ódio

Esse tipo de gente que a esquerda defende, essas são as atitudes que NÓS, o povo brasileiro, a alma do país, queremos longe de nossos filhos, netos, pais e amigos.

Diga não ao ódio, diga não ao Lula
Dia 30 mudaremos a história do Brasil https://t.co/Xpr8uOCGOG",1,1,0,1,0,0,0,0
1586163382536744960,O bozo atirou pra tantos lados que até o Bonner teve direito de resposta. Vai Lulinha continha macetando esse mentiroso compulsivo!,1,1,0,0,0,0,0,0
1584937320498987008,"@user @user @user @user @user @user “Três tribunais, primeira, segunda e terceira instâncias, juízes independentes, mais os ministérios públicos que atuavam perante essas instâncias de modo independente, entenderam que existiam fortes provas, não só de corrupção, mas de lavagem de dinheiro também""",0,0,0,0,0,0,0,0
1581944934961016832,"@user @user @user Renata, de curiosidade, pq julga Bolsonaro melhor ( digo governo dele, pois acredito que é nisso que tá pautado teu voto) e pq de forma alguma votaria no Lula? Gostaria de saber os pontos, fiquei curiosa!",0,0,0,0,0,0,0,0
1583996433321316353,"@user Lixo é o lula sera varrido em breve não se preocupe a essa historia esta muito estranha e você ao lado da merdinha 13 lixo bagunça do pais destuiu i bresil e deixou uma historiq triste, roubou biliões é santo??!🤔🤔🤔",1,1,0,0,0,0,0,0
1576376932156833795,"@user Marcola, acabou de dar apoio ao cachaceiro tic",1,1,0,0,0,0,0,0
1576732161952350215,bixo p roubar mais q o lula e só meus amg no truco,1,1,0,0,0,0,0,0
1584294494912249857,"@user Vc recebeu ordem do Lula, para restabelecer a mentira ! https://t.co/EO0mFWcv95",1,1,0,0,0,0,0,0
1577462451066372096,"@user Governador, ainda no sábado à noite eu conversei com meus familiares e pedi um voto de confiança no senhor. Todos são eleitores do Lula. Hoje, eles estão cobrando de mim explicações por esse apoio do senhor a Bolsonaro. Decepção!!!",0,0,0,0,0,0,0,0
1581629399010406401,"@user Será pelo meu pais e pelos outros quase 700 mil brasileiros que faleceram por esse vírus que até HOJE o monstro ainda zomba e fala merda. Juro que não queria que fosse o Lula, mas para tirar esse monstro eu voto em qualquer um.",1,1,0,0,0,0,0,0
1576992911320707073,"Amando o povo usando a seguinte frase para falar mal do lula “como nos vamos ensinar para nossas crianças que o crime não compensa?” Meu querido, você tem uma pistola não legalizada dentro da sua casa, e tá querendo falar isso? Provei-me que o lula e um ladrão?",1,1,0,0,0,0,0,0
1578008595307847682,"@user @user @user @user Com os senadores e deputados, prefeitos de direita? Tem que ser retardado mesmo pra ficar rindo. 😂😂😂😂😂😂😂😂😂😂",1,1,0,1,0,0,0,0
1577124150204063744,"@user O bando não vai tomar o Brasil novamente. 
Ou vc está com o L4drã0 ou com o capitão. Bolsonaro, estou com você meu capitão 2️⃣2️⃣🇧🇷🇧🇷🇧🇷 https://t.co/zoTkzG09Pb",1,1,0,1,0,0,0,0
1576237691519148033,"@user Não, infelizmente, vou me reunir com amigos em casa",0,0,0,0,0,0,0,0
1576873409795227649,"Meu pai (minion) já declarou lula como presidente 
Minha mãe (minion) falou que dá pra brigar pq a porcentagem tá perto 
Meu pai concordou e ficou minimamente esperançoso 

Calma gente no 2 turno o Lulinha vai macetar esse asqueroso 🫶",1,1,0,1,0,0,0,0
1586110453050396672,os minions putos c os heróis do lado de lula KKKKKKKKKKKKKK,1,1,0,1,0,0,0,0
1582749054513033216,"@user @user Sou sul-matogrossense nunca votei e jamais eu e toda minha família dará um voto pra Simone Tebet, uma vergonha pro nosso estado ter uma política do nível do ex presidiário..",1,1,0,0,0,0,0,0
1576761333122359296,"meu lulinha vamos te da esse presente de aniversário, fica tranquilo, prepare sua picanha https://t.co/xCybldnMmQ",0,0,0,0,0,0,0,0
1576743155134701568,@user @user @user Quem vota no Lula ta ensinando aos Filhos que o Crime Compensa,1,1,0,0,0,0,0,0
1586470324727447552,"Foi contra esses terroristas q o @user lutou, não contra o povo de bem. Marighella, Zé Dirceu, Dilma, Lula, Genoíno etc. https://t.co/WCOUFmEiYK",1,1,0,0,0,0,0,0
1579500050384056322,"@user JÁ PAGARAM OS ALUGUÉIS ATRASADOS E DESOCUPARAM O IMÓVEL??????? 🚨🚨🚨🚨🚨

 https://t.co/pb1V7fLZoX",0,0,0,0,0,0,0,0
1576765540596518912,@user ela é criança sim. eu falei pra ela da situação do bolsonaro até pq ela já disse q n gostava nem dele nem do lula mas ela acabou indo pro lado do bozo e mesmo eu falando q ele era homofobico ela ignorou pq aparentemente devem ter xingado mt o lula na frente dela kkkj,1,1,0,0,0,0,0,0
1577349212072820740,"@user @user @user Bolsonaro não foi condenado em 3 instância do Brasil, Bolsonaro não passou 500 dias em uma pressão
Bolsonaro foi preso militar por 15 dias como 90% dos militar e preso em qualquer momento que serviu o quartel.
Eu mesmo fui preso no quartel por 7 dias por chegar atrasado.",0,0,0,0,0,0,0,0
1578587888639672321,@user Não tem moral nenhuma pra falar do Lula kkkkk,1,1,0,0,0,0,0,0
1581656898117332993,"@user NET POSTANDO QUE BOLSONARO VAI TORCER PELO VASCO.COMO TEM FLAMENGUISTA AI COM SALGADO.GETULIO VARGAS ,JANGO ,LULA O OPOSTO DO FASCISMO ERAM VASCO.FORÇA JOVEM HONRANDO NOSSA TRADIÇÃO DE OPRIMIDOS É LULA.FORA SALGADO https://t.co/LnvtoqTdSm",0,0,0,0,0,0,0,0
1581821047229206528,"O que importa nesses debates são os recortes para as redes sociais.
Tipo isso aqui. Bolsonaro chamando os pobres de bandidos:

 https://t.co/YwjcBgQS9Z",0,0,0,0,0,0,0,0
1581961671660040192,Ontem o luladrão saiu tonto tonto do debate e dessa vez a culpa não é da cachaça.,1,1,0,0,0,0,0,0
1584692808417705984,@user Lula é criminoso condenado! Abre o olho 👀,1,1,0,0,0,0,0,0
1580655872866660353,"Do mesmo jeito que Lech Wałęsa levou a esquerda para a INVIABILIDADE na Polônia, parece que Lula tomou para si a mesma tarefa aqui no Brasil. https://t.co/bf7Kb1TIr5",0,0,0,0,0,0,0,0
1585977744915046401,"@user Mco. Aurélio S.R. sociólogo, cient. Polit. e Ass. pessoal do Lula virou ""O TRAFICANTE MARCOLA"" na feiquenêus bolsonarista. Alguém esperava algo diferente de quem indica pra Ministro um traficante de madeira, uma taraDamaris, um nazista, um terraplanista e um dizimador de pobres?",1,1,0,0,0,0,0,0
1581064865732784128,@user Pagaram quanto pelo público mixuruca? Kkkkkkk faz o L de ladrao.,1,1,0,0,0,0,0,0
1584717945154207745,"@user Salvo engano Lula só ganhou no nordeste no primeiro turno. Se ele ampliar a vantagem (o que deve acontecer) e manter Minas, acabou.",0,0,0,0,0,0,0,0
1584508027285417985,"@user Lula é ex presidiário, é mentira? Cria vergonha",1,1,0,0,0,0,0,0
1584080349033742336,"@user É inverídico que L agradeceu a natureza por ter criado o Coronavírus?
É inverídico que L é ex- presidiário?
É inverídico que L é amigo do ditador da Nicarágua?
É inverídico que L defende meninos que foram presos só pq roubaram 1 celular?Falar a verdade virou "" fatos inverídicos""?",1,1,0,0,0,0,0,0
1577059397158641664,"Agora, na volta pra casa, descuti com um monte de bolsominions do meu ônibus, graças a Deus q nunca gostei da metade das pessoas da li, e o único q defendeu o Lula junto cmg foi um menino q eu """"gosto""""",1,1,0,0,0,0,0,0
1583589308283645952,"Segundo o TSE, é proibido: (parte 3)
•dizer que o Lula é EX-PRESIDIÁRIO;
•dizer que Lula era o CHEFE DO MENSALÃO;
•dizer que Lula era o CHEFE DO PETROLÃO;
•dizer que o Lula é LADRÃO;
•dizer que o Lula foi CONDENADO;
•dizer que o Lula foi DESCONDENADO POR UMA MANOBRA DO STF",1,1,0,0,0,0,0,0
1578367429872275456,@user Hoje sai a pesquisa falsa do Data Folha. Já está tudo combinado. Vão dizer que os votos do Ciro e da Tebet foram para o Lula.,1,1,0,0,0,0,0,0
1583945494690422784,"@user @user FRACASSADOS, procuram sempre outros FRACASSADOS, para se apoiarem uns aos outros, onde irão chorar suas INCAPACIDADES, assim é:
SIMONE TEBET;
STF;
PARTIDOS DA ESQUERDA;
MÍDIAS SUJAS;
E TODOS OS CAÍDOS que apoiam o CACHACEIRO, LULALARÁPIO.",1,1,0,1,0,0,0,0
1582555756968058880,"@user Se for de lula os professores vão correr já q o nine ,quer q trabalhem no domingo 🤣🤣🤣",1,1,0,0,0,0,0,0
1586166426745782272,"Paulo Bernardo e sua Gleise roubaram os aposentados.
É real..... LULA mente.",1,1,0,0,0,0,0,0
1586407691920248832,"@user @user Ficou FALTANDO no DEBATE da Globo! 11 MORTES ESTÃO VINCULADAS AO ASSASSINATO DE CELSO DANIEL, 8 PROVADAS! Lula, q/ foi acusado de envolvimento p/deputada @user, vice de Tebet, de envolvimento no crime, disse em debate 1o turno da Globo q/esse foi crime comum. https://t.co/IBfVW0OOBo",0,0,0,0,0,0,0,0
1579558099404615680,gente⭐não⭐baixem⭐foto⭐do⭐lula⭐pelado⭐é⭐virus⭐toda⭐vez⭐que⭐coloca⭐espaço⭐aparece⭐uma⭐estrela,0,0,0,0,0,0,0,0
1582497261895852034,@user @user @user Vergonha é o Bolsonaro não tem vergonha na cara,1,1,0,0,0,0,0,0
1577148074069094401,"Moro numa cidade pequena, que foi Lula com mais de 55% dos votos. 
Hoje, uma moça fez um ataque xenofóbico no Facebook... Bom, aqui na minha cidade, temos pessoas queridas, nordestinas. Sabe o que aconteceu com ela? 
Perdeu clientes. 
Espero que tenha servido de lição.",0,0,0,0,0,0,0,0
1585471577197518848,"@user @user Em qual planeta você vive?
Pois aqui na terra, no país Brasil, tivemos um governo do PT por cerca de 13 anos, sendo que ao iniciar, o país era 13a. economia e o deixou na 6a. Posição. Os golpistas conseguiram colocar o Brasil de novo em 13a. posição!",1,1,0,0,0,0,0,0
1578728502743879682,"@user Mas vc aindaesta em duvida se vota no ex presidiario ou no Bolsonaro.
Vai vendo Brasil.
Os mornos e isentos sao ultrajantes.",1,1,0,0,0,0,0,0
1580776212020219904,"@user Não... Só o Burrinho do Lula que não cansa de apanhar. 
Vergonha não é hidratante pra vc ficar passando Danones.",1,1,0,0,0,0,0,0
1582933776056741889,@user @user @user @user A forma como essa conversa terminou foi surreal de louco 😂,0,0,0,0,0,0,0,0
1576706687180103680,@user plmds o Lula tem que ganhar não vou aguentar mais 4 anos dessa merda não,1,1,0,0,0,0,0,0
1576773276856377349,"@user @user Vamos comemorar!

Lula bateu teto. Não terá palanque nos estados. É o maior perdedor!

Bolsonaro vai ganhar no segundo turno!",1,1,0,0,0,0,0,0
1581983288297590784,"@user @user No debate na Band, ex Presidiário mostrou arrogância, fome pelo dinheiro público e qr colocar o Brasil no caminho da roubalheira e comunismo.
Vocês voltando juntos p/ cena do crime👏👏
O mito @user fez vcs ""arrancar a máscara"" só isso, da o direito há ele, ser reeleito🇧🇷 https://t.co/Ndy1Ci1Pzz https://t.co/vWN5HcqGJy",1,1,0,0,0,0,0,0
1576961415268962305,"Falou que não vota em ex presidiário, mas tu adora vender um atestado médico falso, né, dra ? 
Tô doida pra colocar seu nome na roda ! 👍🏽 
Medicina por amor 💕",1,1,0,0,0,0,0,0
1583598834009051136,"@user @user @user Derrotada, virou uma vassala de Lula para tentar uma vaguinha no seu governo, porém sofrerá mais uma decepção.",0,0,0,0,0,0,0,0
1582714494794358784,"@user Lula quer que o trabalhador tenha remuneração justa e seguridade social. Esse tipo de lei é discutida com os trabalhadores para encontrar a melhor forma de fazer, porque a ideia é melhorar pro trabalhador. A lei das empregadas domésticas melhorou a vida delas.",0,0,0,0,0,0,0,0
1581809201944629249,"Infelizmente vou dizer uma coisa, Lula realmente tá nervoso, e Bolsonaro o levou para seu campo de agressão e mentiras não discussão de problemas.",1,1,0,0,0,0,0,0
1584345122275094533,"A verdade é que queriam criar um mártir (a lá fakeada) e não conseguiram porque a execução (como tudo nesse governo), foi um desastre. Não contavam com a burrice do executor do plano. Lula agradece!",1,0,0,0,0,0,0,0
1586034840503463937,Caraí... a rola do lula deve ser muito doce para o @user mamar assim com tanta vontade. https://t.co/wRuHeg0F5Z,1,1,1,0,0,0,0,0
1583960786979893248,"@user @user @user @user @user E só p lembrar, o próximo título do bolsonaro, será tbm de ex presidiário e q nesse tempo Deus o liberte de toda a maldade q carrega no coração e q os q o seguem cegamente entreguem d fato o coração a Jesus, e aprendam assim a amar e respeitar o próximo",1,1,0,0,0,0,0,0
1585809425440423938,"@user Eu votei no Biruliro no 1° turno, mas agora que li aí o quanto o lobo mal tá mudado, sou Luladrão 22 no domingão! Cheguei pentezada! Ihuuu🤠",1,1,0,0,0,0,0,0
1581796517513338880,O MANO TEVE CORAGEM DE CHAMAR O LULA DE MENTIROSO EM REDE NACIONAL,0,0,0,0,0,0,0,0
1586023489152159745,"@user Os caras soltaram a porra do maior criminoso da história do Brasil, censuram de forma explícita os adversários, tem o controle da grande mídia e vc ae achando que o mundo é um 🍓.
Ain em 2026 vamos tem um lindo movimento de direita.
Porra já tão chamado o Tarcísio de assassino.",1,1,1,0,0,0,0,0
1583802574364643328,"@user Comunista, mentirosa que disse"" Lula é corrupto, não aceito isso"", Agora tá junto porque quer cargo e é igual ao Lula.",1,1,0,0,0,0,0,0
1582400864903315456,"Acrescento: Não só a base petista será mobilizada com esse discurso, mas parte da base cirista também. Esse discurso de que se Ciro não aparecer vai fazer o PT perder já está quase sendo engendrado por muitas pessoas do Cirismo com capacidade de influência. O golpe vai ser forte!",0,0,0,0,0,0,0,0
1585792049848414208,Esses dias conversei com um cara que fez faculdade cmg e convenci ele a votar no Lula. Hoje ele me bota no grupo da faculdade ~aquele que eu sai no dia seguinte da formatura pq não aguentava mais a galera~ pra convencer geral kkkkk GENTE NÃOOOOO https://t.co/GUnwjO9v2f,0,0,0,0,0,0,0,0
1585635414026485762,@user @user Quero ver todos esses lixão no domingo após a vitória do lula kkk,1,1,0,0,0,0,0,0
1579214341681057793,Porra Bruno o certo era vc apoiar o Lula seriam ótimos amigos de cela https://t.co/bAITeoNLvO,1,1,1,0,0,0,0,0
1576421308727894016,"Vou votar toda de preto amanhã, pq não tenho nada vermelho mesmo e nem comprei, meu guarda roupa é todo preto. Mas que fique claro q eu queria estar de vermelho da cabeça aos pés, Lula 13, Freixo 40, Molon 400, os outros estão na colinha e este é o tweet. ⭐️❤️",0,0,0,0,0,0,0,0
1580618521322541056,@user O ex presidiário faz qualquer coisa por poder. Não me surpreendeu nada está fotografia.,0,0,0,0,0,0,0,0
1586177291289526272,Hahahaha o Bolsonaro empurrando o Bob Jeff pro Lula é muito muito sem noção!,1,1,0,0,0,0,0,0
1581811224433418240,@user FECHOU O CAIXÃO DELE MESMO NÉ? Kkkkk LULA NEM PRECISA COMER HJ PQ JANTOU CEDO PQP,0,0,0,0,0,0,0,0
1579787187796987905,"@user @user Tem provas sim .. você que ama ladrão e está dando pra ver isso . Infelizmente é outro bandido porque está apoiando o maior criminoso dos traficantes da história. Lula roubou , é condenado e o lugar dele é cadeira elétrica.",1,1,0,0,0,0,0,0
1584879160417083393,"@user @user Ele ta falando das eleições subaquáticas. No segundo turno estão o Golfinho e o Lula Molusco. Só que a população ta chateada com o Lula pq ele rouba com cada um dos tentáculos e faz nuvem de tinta preta pra esconder.
É isso...só isso...",1,1,0,0,0,0,0,0
1582841599977213952,"Lula é ladrão sim, é ex presidiário sim, é chefe de quadrilha sim, só não vê quem não quer, pois está explícito. 
Não aplaudiam a censura, amanhã é você que pode sofrer",1,1,0,0,0,0,0,0
1580562091726905344,"@user O Lula e a esquerda,nunca deram a mínima ao @user , na eleição de 18, lançaram o Hadad ao invés de apoiarem o Cirão, esses caras da dita esquerda não são unidos, é o poder pelo poder. Voto Bolsonaro 22....",0,0,0,0,0,0,0,0
1581009604330557441,"@user @user Eu no lugar do Lula também ficaria ""tranquilo"", parece que boa parte dos ministros do STF são amigos dele.
Não dá pra dizer que o processo eleitoral é 100% seguro, tem execuções humanas no meio do caminho.",1,1,0,0,0,0,0,0
1586136109935120385,"LULA NAO FOI INOCENTADO 
LULA É LADRÃO 
LULA É CORRUPTO
LULA É ABORTISTA
LULA DEFENDE BANDIDO
LULA NÃO FOI ABSOLVIDO 
LULA É LADRÃO 
LULA É CORRUPTO
LULA É ABORTISTA
LULA DEFENDE BANDIDO
LULA NÃO FOI ABSOLVIDO
LULA NA CADEIA

Cópia, cola e compartilha o retuíte. https://t.co/WMYsOQgLyx",1,1,0,0,0,0,0,0
1583796986641203200,"Funcionário do Mbappé, ex da Bruna Marquezine, sombra do Messi, sonegador de impostos 

Ele é tudo menos ídolo",1,1,0,0,0,0,0,0
1583396013280460803,@user Eu nunca vi CENSURAR pra não falar que Lula e LADRÃO e EX-CONDENADO.,1,1,0,0,0,0,0,0
1582748788552146947,"Por essa imagem usada como prova da tal ""rede de desinformação"", Eu pergunto: o @user , por exemplo, só interage com o @user e com o @user ?

Não, ele interage com TODOS dessa lista e outros milhares de brasileiros.

CENSURA!
T$3, tribunal de exceção. https://t.co/mAtjXciGH0",1,1,0,0,0,0,0,0
1578539144665780226,"Sou nordestina, sou gostosa, sou Lulinha ❤️",0,0,0,0,0,0,0,0
1578434703740522496,@user @user @user @user @user Kkkkkkkkkkkkkk o bom dos petistas é as piadas q eles fazem por isso gosto de conversar com eles kkkkkkkkkkkkkkk rachei o bico do desespero kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,0,0,0,0,0,0,0
1584894781280223232,"Bom dia a todos ,um amigo chado Fabio sofreu um acidente de moto na Raposo Tavares onde perdeu a perna e estos fazendo uma vaquinha online pra ele comprar uma prótese, se alguém sentir no coração de ajudar não importa a quantia , , ficaremos gratos.

https://t.co/HfFGYCFS6M",0,0,0,0,0,0,0,0
1585441029318184961,"@user Por isso que é motorista de van, pq o lula não lhe tirou da pobreza.",1,1,0,0,0,0,0,0
1586035666009341955,"os flamenguista fica reclamando q tirei o vermelho kkkkkkk ""po cr, era p botar pelo menos uma mexa p da sorte, flamengo amanhã e lula domingo"" kkkkkkkkk esses cr são foda",0,0,0,0,0,0,0,0
1579590290230632448,"@user Mas se Lula vencer e o STF querer ferrar o petista, tudo muda e o PL lutará pra impedir o impeachment dos digníssimos magistrados.",0,0,0,0,0,0,0,0
1581307364568727552,"@user @user Desconversar o que..
9 dedos é o maior corrupto da história do país..
Quem vota nele não é eleitor..""É CÚMPLICE""👍",1,1,0,0,0,0,0,0
1581797734649982977,"Meu vizinho bolsonarista foi na janela xingar uma vizinha pro Lula de Puta, ela chamou a policia! Local: Bairro nobre de Goiânia. A baixaria dos que se acham “ricos” colecionando financiamentos não tem limites!",0,0,0,0,0,0,0,0
1578800783583125504,@user É outro filho da puta q manda embora pai d família se lucro cai....Não tem compaixão com ninguém e depois quer pagar de bonzinho....Esses são os esquerdista q enganam e sugam os Brasileiros....,1,1,1,1,0,0,0,0
1580912277427224580,"@user @user PARABÉNS POR VOCÊ ESTAR AJUDANDO O LULA PARA FICARMOS LIVRE DESTE GENOCÍDIO DO GOVERNO... AGORA NÃO GOSTEI DO RATIM FICAR FALANDO MAL DE VOCÊ.. ESSE RATÃO PAI JUNTO COM O RATO FI,, DEVEM ESTAR ENVOLVIDO EM ALGUMA COISA SECRETA DESTE GOVERNO. https://t.co/mYO3xjXNDM",1,1,0,0,0,0,0,0
1580314757143220225,"@user Eles acusam Lula daquilo que são e fazem. Vivo dizendo isso. Mais uma vez, está provado.",0,0,0,0,0,0,0,0
1582106929115320320,"@user Os dois não serve.
Quem perde é o Brasil.
Fora Lula e Bozo 
Nem mula nem burronaro
Lula x Bozo.anular geral
https://t.co/8Z818vxbvJ…",1,1,0,0,0,0,0,0
1578342453404651520,@user @user O Lula nem plano de governo divulgou e os burros tudo votando nele,1,1,0,0,0,0,0,0
1582456910887800833,@user @user Aqui o Bolsonaro defendendo o aborto (sempre para eliminar os mais pobres!) https://t.co/qITZFfDHOG,1,1,0,0,0,0,0,0
1583463143631904770,"@user tem q olhar mesmo, jair Bolsonaro tentando emplacar fake news contra Lula na própria entevista do inteligência ltda., onde ate o entrevistador o desmentiu na hora, sorrindo sem graça, na cara dura mentindo online, puta que pariu q vergonha alheia, o velhaco do Bozo é mentiroso demais.",1,1,1,0,0,0,0,0
1578216388950429696,@user Bora petezada virar voto para o lula . Foco .,0,0,0,0,0,0,0,0
1581300418579427330,@user Vcs de esquerda deveria ter vergonha nessa cara murcha de apoiar um corupto. condenado em todas instâncias.sosabem falar mentiras sob Bolsonaro....porque não esclarece a verdade sobre as roubalheiras do lula e seu PT.,1,1,0,1,0,0,0,0
1577060155715297280,"@user @user Eu vou. Contra Bolsonaro eu votaria em qualquer um. Ele é um nazista, que se não for derrotado crescerá mais e será cada vez mais difícil um dia elegermos alguém que adote o PND",1,1,0,0,0,0,0,0
1585979101298368517,"@user @user @user @user 
Chega de DINHEIRO VIVO GENTE MORTA
FOOOOORA MILICOCIANOS
PRESIDENTE LULA ELEITO JAIR PRESO
⃣3⃣ 
⃣3⃣",1,1,0,0,0,0,0,0
1584718396805251073,"@user ATENÇÃO PTISTAS, devolvam as 154 mil inserções, ROUBADAS pelo Lula e pelo PT, de propaganda política do Presidente.

https://t.co/hxNn1gGC7W",1,1,0,1,0,0,0,0
1584175877100740608,@user Ué mas prometer picanha e cerveja pode sem ser dono de frigorífico e de cervejaria? Ou o carniça cachaceiro vai estatizar os frigoríficos e cervejarias? Bom ele quer estatizar tudo. ️⃣2️⃣,1,1,0,0,0,0,0,0
1584491024964911109,@user O capitalismo é uma máquina de matar pobre. Temos que nos opor ainda mais quando temos alguém vinda da classe trabalhadora. Foi tudo armado para dar visibilidade pro amigo do mostrao tentar virar sobre o favelado que voltará ao Poder.! Venceremos novamente contra tudo e todos.!,1,1,0,0,0,0,0,0
1582677159558410240,"@user Muita gente que hoje se posa de direita, votou em Dima e lula, o que permitiu esse aparelhamento.

Agora aguenta.

A comida de hoje, foi plantada no verão passado.

Ditadura vem aos poucos 

O que fizeram quando Lula foi inocentado?

O congresso e omisso.",1,1,0,0,0,0,0,0
1581809152208572416,"Lula está falando com tanta certeza que irá voltar a governar o Brasil, por que será!? Será que está pretendendo fraudar mais uma eleição?",1,1,0,0,0,0,0,0
1576796288443899905,"@user Quando Lula virou, a minha surtou, começou a cantar hinos, começou a reclamar, e veio descontar em MIM, pq ela sabe q eu n apertei 22. Esses bolsonaristas são o cúmulo do egoísmo. Não suporto",1,1,0,0,0,0,0,0
1576944963450916866,"Galera postando vídeo (que parece ser super verídico) de uma guria dizendo que fez ~pacto com o capiroto~ pro Lula ganhar... Mas esquecem do falso ""Messias"" que seguem",1,1,0,0,0,0,0,0
1576722982206001153,"lula não so virou,arrombou o cu do bolsonaro",1,1,1,0,0,0,0,0
1586166211737419777,"""vc é favorável que o povo passe fome"" vemos a comparação do mapa da fome quando era o lula e agora do povo correndo pro caminhão de lixo em busca de comida (para de ser burro bolsonaro paro naoo",1,1,0,0,0,0,0,0
1581051376570093568,@user As vezes que parei neste canal foi só para passar raiva! São contra Lula até dizer chega! Defendem o Bozo de uma forma que envergonha!,1,1,0,0,0,0,0,0
1576290026526507008,"JÁ VOTEI NA DILMA,MAS NO LULA É A PRIMEIRA VEZ.

O CORAÇÃO TÁ COMO? SAINDO PELA BOCA!🤭

ROBÔ NÃO VOTA!

LULA PRESIDENTE AMANHÃ",0,0,0,0,0,0,0,0
1585280622183997446,"@user @user Você vota no Lula porque não tem caráter, só isso. Não quer trabalhar, quer banhar churrasco e cerveja em casa!",1,1,0,0,0,0,0,0
1577518625774264321,@user Será? Acho que eles estão é só se reorganizando para contra atacar e não sei se no longo prazo a esquerda se sustenta num terreno que beneficia a direita por definição.,0,0,0,0,0,0,0,0
1582484456744460288,"E ainda se julga um ser humano melhor do que Lula, que foi preso injustamente num processo judicial persecutório, nojento, parcial e, mais do que comprovadamente, desonesto. Meu Deus do céu. Onde vamos parar? É o fracasso humano, viu.",1,1,0,0,0,0,0,0
1580780274735976448,@user @user @user @user @user Todo mundo sabe que esse ódio todo é porque ele não apoia o 9 dedos,1,1,0,0,0,0,0,0
1580687586275643392,@user A melhor combinação para a vitória do Bolsonaro: 51 na boca e microfone na mão do Nine!!,1,1,0,0,0,0,0,0
1578048781542719488,Até o diabo sabe que se o Lula ganhar vai desgraçar o país! https://t.co/nev2HBSGQd,1,1,0,1,0,0,0,0
1581842027381080064,"@user @user Foi atropelado o Lula, tá procurando o caminho de casa https://t.co/YT5bD7rhhW",1,1,0,0,0,0,0,0
1583151014391476226,@user VERDADES QUE O PT N QUER QUE VC DESCUBRA’ o TSE É BABA OVO DO LULA ‘ A GLOBO É BABA OVO DO LULA ‘ oTSE responsável por anular as condenações de lula ‘ a GLOBO responsável por implantar ideias junto com artistas pra que as pessoas acreditem ‘ e sejam dominados pelo cabresto ‘,1,1,0,1,0,0,0,0
1584836945381068803,"Tô pensando aqui que faltam apenas 5 dias pro Lulinha da Silva ganhar as eleições. eu desejo que acabe logo esse pesadelo, pq não suporto mais ver aquele incrédulo falar tanta merda e mentira todo dia. O melhor desses 4 anos de retrocesso+",1,1,0,0,0,0,0,0
1579999198057230336,"Só digo uma coisa: vai ter muito gado preso viu, já que os cabos eleitorais, neste caso servem como adorno na seção. Lula 13 dia 30! https://t.co/QkCs0BXjJ8",1,1,0,0,0,0,0,0
